[59,22.0167,23.3834,22.0167,23.2667,22.0167,23.2334,22.0167,23.3334,22.2,23.4,22.55,23.7167,22.9334,24.0167,23.35,24.4167,23.6167,24.8167,23.6167,25.0167,59],
[58,22.05,23.4167,22.05,23.3,22.05,23.2667,22.05,23.3667,22.2334,23.4334,22.5834,23.75,22.9667,24.05,23.3834,24.45,23.65,24.85,23.65,25.05,58],
[57,22.0834,23.45,22.0834,23.3334,22.0834,23.3,22.0834,23.4,22.2667,23.4667,22.6167,23.7834,23,24.0834,23.4167,24.4834,23.6834,24.8834,23.6834,25.0834,57],
[56,22.1167,23.4834,22.1167,23.3667,22.1167,23.3334,22.1167,23.4334,22.3,23.5,22.65,23.8167,23.0334,24.1167,23.45,24.5167,23.7167,24.9167,23.7167,25.1167,56],
[55,22.15,23.5167,22.15,23.4,22.15,23.3667,22.15,23.4667,22.3334,23.5334,22.6834,23.85,23.0667,24.15,23.4834,24.55,23.75,24.95,23.75,25.15,55],
[54,22.1834,23.55,22.1834,23.4334,22.1834,23.4,22.1834,23.5,22.3667,23.5667,22.7167,23.8834,23.1,24.1834,23.5167,24.5834,23.7834,24.9834,23.7834,25.1834,54],
[53,22.2167,23.5834,22.2167,23.4667,22.2167,23.4334,22.2167,23.5334,22.4,23.6,22.75,23.9167,23.1334,24.2167,23.55,24.6167,23.8167,25.0167,23.8167,25.2167,53],
[52,22.25,23.6167,22.25,23.5,22.25,23.4667,22.25,23.5667,22.4334,23.6334,22.7834,23.95,23.1667,24.25,23.5834,24.65,23.85,25.05,23.85,25.25,52],
[51,22.2834,23.65,22.2834,23.5334,22.2834,23.5,22.2834,23.6,22.4667,23.6667,22.8167,23.9834,23.2,24.2834,23.6167,24.6834,23.8834,25.0834,23.8834,25.2834,51],
[50,22.3167,23.6834,22.3167,23.5667,22.3167,23.5334,22.3167,23.6334,22.5,23.7,22.85,24.0167,23.2334,24.3167,23.65,24.7167,23.9167,25.1167,23.9167,25.3167,50],
[49,22.35,23.7167,22.35,23.6,22.35,23.5667,22.35,23.6667,22.5334,23.7334,22.8834,24.05,23.2667,24.35,23.6834,24.75,23.95,25.15,23.95,25.35,49],
[48,22.3834,23.75,22.3834,23.6334,22.3834,23.6,22.3834,23.7,22.5667,23.7667,22.9167,24.0834,23.3,24.3834,23.7167,24.7834,23.9834,25.1834,23.9834,25.3834,48],
[47,22.4167,23.7834,22.4167,23.6667,22.4167,23.6334,22.4167,23.7334,22.6,23.8,22.95,24.1167,23.3334,24.4167,23.75,24.8167,24.0167,25.2167,24.0167,25.4167,47],
[46,22.45,23.8167,22.45,23.7,22.45,23.6667,22.45,23.7667,22.6334,23.8334,22.9834,24.15,23.3667,24.45,23.7834,24.85,24.05,25.25,24.05,25.45,46],
[45,22.4834,23.85,22.4834,23.7334,22.4834,23.7,22.4834,23.8,22.6667,23.8667,23.0167,24.1834,23.4,24.4834,23.8167,24.8834,24.0834,25.2834,24.0834,25.4834,45],
[44,22.5167,23.8834,22.5167,23.7667,22.5167,23.7334,22.5167,23.8334,22.7,23.9,23.05,24.2167,23.4334,24.5167,23.85,24.9167,24.1167,25.3167,24.1167,25.5167,44],
[43,22.55,23.9167,22.55,23.8,22.55,23.7667,22.55,23.8667,22.7334,23.9334,23.0834,24.25,23.4667,24.55,23.8834,24.95,24.15,25.35,24.15,25.55,43],
[42,22.5834,23.95,22.5834,23.8334,22.5834,23.8,22.5834,23.9,22.7667,23.9667,23.1167,24.2834,23.5,24.5834,23.9167,24.9834,24.1834,25.3834,24.1834,25.5834,42],
[41,22.6167,23.9834,22.6167,23.8667,22.6167,23.8334,22.6167,23.9334,22.8,24,23.15,24.3167,23.5334,24.6167,23.95,25.0167,24.2167,25.4167,24.2167,25.6167,41],
[40,22.65,24.0167,22.65,23.9,22.65,23.8667,22.65,23.9667,22.8334,24.0334,23.1834,24.35,23.5667,24.65,23.9834,25.05,24.25,25.45,24.25,25.65,40],
[39,22.6834,24.05,22.6834,23.9334,22.6834,23.9,22.6834,24,22.8667,24.0667,23.2167,24.3834,23.6,24.6834,24.0167,25.0834,24.2834,25.4834,24.2834,25.6834,39],
[38,22.7167,24.0834,22.7167,23.9667,22.7167,23.9334,22.7167,24.0334,22.9,24.1,23.25,24.4167,23.6334,24.7167,24.05,25.1167,24.3167,25.5167,24.3167,25.7167,38],
[37,22.75,24.1167,22.75,24,22.75,23.9667,22.75,24.0667,22.9334,24.1334,23.2834,24.45,23.6667,24.75,24.0834,25.15,24.35,25.55,24.35,25.75,37],
[36,22.7834,24.15,22.7834,24.0334,22.7834,24,22.7834,24.1,22.9667,24.1667,23.3167,24.4834,23.7,24.7834,24.1167,25.1834,24.3834,25.5834,24.3834,25.7834,36],
[35,22.8167,24.1834,22.8167,24.0667,22.8167,24.0334,22.8167,24.1334,23,24.2,23.35,24.5167,23.7334,24.8167,24.15,25.2167,24.4167,25.6167,24.4167,25.8167,35],
[34,22.85,24.2167,22.85,24.1,22.85,24.0667,22.85,24.1667,23.0334,24.2334,23.3834,24.55,23.7667,24.85,24.1834,25.25,24.45,25.65,24.45,25.85,34],
[33,22.8834,24.25,22.8834,24.1334,22.8834,24.1,22.8834,24.2,23.0667,24.2667,23.4167,24.5834,23.8,24.8834,24.2167,25.2834,24.4834,25.6834,24.4834,25.8834,33],
[32,22.9167,24.2834,22.9167,24.1667,22.9167,24.1334,22.9167,24.2334,23.1,24.3,23.45,24.6167,23.8334,24.9167,24.25,25.3167,24.5167,25.7167,24.5167,25.9167,32],
[31,22.95,24.3167,22.95,24.2,22.95,24.1667,22.95,24.2667,23.1334,24.3334,23.4834,24.65,23.8667,24.95,24.2834,25.35,24.55,25.75,24.55,25.95,31],
[30,22.9834,24.35,22.9834,24.2334,22.9834,24.2,22.9834,24.3,23.1667,24.3667,23.5167,24.6834,23.9,24.9834,24.3167,25.3834,24.5834,25.7834,24.5834,25.9834,30],
[29,23.0334,24.4,23.0334,24.2834,23.0334,24.25,23.0334,24.35,23.2167,24.4167,23.5667,24.7334,23.95,25.0334,24.3667,25.4334,24.6334,25.8334,24.6334,26.0334,29],
[28,23.0667,24.4334,23.0667,24.3167,23.0667,24.2834,23.0667,24.3834,23.25,24.45,23.6,24.7667,23.9834,25.0667,24.4,25.4667,24.6667,25.8667,24.6667,26.0667,28],
[27,23.1,24.4667,23.1,24.35,23.1,24.3167,23.1,24.4167,23.2834,24.4834,23.6334,24.8,24.0167,25.1,24.4334,25.5,24.7,25.9,24.7,26.1,27],
[26,23.1334,24.5,23.1334,24.3834,23.1334,24.35,23.1334,24.45,23.3167,24.5167,23.6667,24.8334,24.05,25.1334,24.4667,25.5334,24.7334,25.9334,24.7334,26.1334,26],
[25,23.1667,24.5334,23.1667,24.4167,23.1667,24.3834,23.1667,24.4834,23.35,24.55,23.7,24.8667,24.0834,25.1667,24.5,25.5667,24.7667,25.9667,24.7667,26.1667,25],
[24,23.2,24.5667,23.2,24.45,23.2,24.4167,23.2,24.5167,23.3834,24.5834,23.7334,24.9,24.1167,25.2,24.5334,25.6,24.8,26,24.8,26.2,24],
[23,23.2334,24.6,23.2334,24.4834,23.2334,24.45,23.2334,24.55,23.4167,24.6167,23.7667,24.9334,24.15,25.2334,24.5667,25.6334,24.8334,26.0334,24.8334,26.2334,23],
[22,23.2667,24.6334,23.2667,24.5167,23.2667,24.4834,23.2667,24.5834,23.45,24.65,23.8,24.9667,24.1834,25.2667,24.6,25.6667,24.8667,26.0667,24.8667,26.2667,22],
[21,23.3,24.6667,23.3,24.55,23.3,24.5167,23.3,24.6167,23.4834,24.6834,23.8334,25,24.2167,25.3,24.6334,25.7,24.9,26.1,24.9,26.3,21],
[20,23.3334,24.7,23.3334,24.5834,23.3334,24.55,23.3334,24.65,23.5167,24.7167,23.8667,25.0334,24.25,25.3334,24.6667,25.7334,24.9334,26.1334,24.9334,26.3334,20],
[19,23.3667,24.7334,23.3667,24.6167,23.3667,24.5834,23.3667,24.6834,23.55,24.75,23.9,25.0667,24.2834,25.3667,24.7,25.7667,24.9667,26.1667,24.9667,26.3667,19],
[18,23.4,24.7667,23.4,24.65,23.4,24.6167,23.4,24.7167,23.5834,24.7834,23.9334,25.1,24.3167,25.4,24.7334,25.8,25,26.2,25,26.4,18],
[17,23.4334,24.8,23.4334,24.6834,23.4334,24.65,23.4334,24.75,23.6167,24.8167,23.9667,25.1334,24.35,25.4334,24.7667,25.8334,25.0334,26.2334,25.0334,26.4334,17],
[16,23.4667,24.8334,23.4667,24.7167,23.4667,24.6834,23.4667,24.7834,23.65,24.85,24,25.1667,24.3834,25.4667,24.8,25.8667,25.0667,26.2667,25.0667,26.4667,16],
[15,23.5,24.8667,23.5,24.75,23.5,24.7167,23.5,24.8167,23.6834,24.8834,24.0334,25.2,24.4167,25.5,24.8334,25.9,25.1,26.3,25.1,26.5,15],
[14,23.5334,24.9,23.5334,24.7834,23.5334,24.75,23.5334,24.85,23.7167,24.9167,24.0667,25.2334,24.45,25.5334,24.8667,25.9334,25.1334,26.3334,25.1334,26.5334,14],
[13,23.5667,24.9334,23.5667,24.8167,23.5667,24.7834,23.5667,24.8834,23.75,24.95,24.1,25.2667,24.4834,25.5667,24.9,25.9667,25.1667,26.3667,25.1667,26.5667,13],
[12,23.6,24.9667,23.6,24.85,23.6,24.8167,23.6,24.9167,23.7834,24.9834,24.1334,25.3,24.5167,25.6,24.9334,26,25.2,26.4,25.2,26.6,12],
[11,23.6334,25,23.6334,24.8834,23.6334,24.85,23.6334,24.95,23.8167,25.0167,24.1667,25.3334,24.55,25.6334,24.9667,26.0334,25.2334,26.4334,25.2334,26.6334,11],
[10,23.6667,25.0334,23.6667,24.9167,23.6667,24.8834,23.6667,24.9834,23.85,25.05,24.2,25.3667,24.5834,25.6667,25,26.0667,25.2667,26.4667,25.2667,26.6667,10],
[9,23.7,25.0667,23.7,24.95,23.7,24.9167,23.7,25.0167,23.8834,25.0834,24.2334,25.4,24.6167,25.7,25.0334,26.1,25.3,26.5,25.3,26.7,9],
[8,23.7334,25.1,23.7334,24.9834,23.7334,24.95,23.7334,25.05,23.9167,25.1167,24.2667,25.4334,24.65,25.7334,25.0667,26.1334,25.3334,26.5334,25.3334,26.7334,8],
[7,23.7667,25.1334,23.7667,25.0167,23.7667,24.9834,23.7667,25.0834,23.95,25.15,24.3,25.4667,24.6834,25.7667,25.1,26.1667,25.3667,26.5667,25.3667,26.7667,7],
[6,23.8,25.1667,23.8,25.05,23.8,25.0167,23.8,25.1167,23.9834,25.1834,24.3334,25.5,24.7167,25.8,25.1334,26.2,25.4,26.6,25.4,26.8,6],
[5,23.8334,25.2,23.8334,25.0834,23.8334,25.05,23.8334,25.15,24.0167,25.2167,24.3667,25.5334,24.75,25.8334,25.1667,26.2334,25.4334,26.6334,25.4334,26.8334,5],
[4,23.8667,25.2334,23.8667,25.1167,23.8667,25.0834,23.8667,25.1834,24.05,25.25,24.4,25.5667,24.7834,25.8667,25.2,26.2667,25.4667,26.6667,25.4667,26.8667,4],
[3,23.9,25.2667,23.9,25.15,23.9,25.1167,23.9,25.2167,24.0834,25.2834,24.4334,25.6,24.8167,25.9,25.2334,26.3,25.5,26.7,25.5,26.9,3],
[2,23.9334,25.3,23.9334,25.1834,23.9334,25.15,23.9334,25.25,24.1167,25.3167,24.4667,25.6334,24.85,25.9334,25.2667,26.3334,25.5334,26.7334,25.5334,26.9334,2],
[1,23.9667,25.3334,23.9667,25.2167,23.9667,25.1834,23.9667,25.2834,24.15,25.35,24.5,25.6667,24.8834,25.9667,25.3,26.3667,25.5667,26.7667,25.5667,26.9667,1],
[0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0]]
